Old Ref ID,Ref ID,Record Last Updated (dd/mm/yyyy),Operator (or Applicant),Site Name,Technology Type,Storage Type,Storage Co-location REPD Ref ID,Installed Capacity (MWelec),CHP Enabled,RO Banding (ROC/MWh),FiT Tariff (p/kWh),CfD Capacity (MW),Turbine Capacity (MW),No. of Turbines,Height of Turbines (m),Mounting Type for Solar,Development Status,Development Status (short),Address,County,Region,Country,Post Code,X-coordinate,Y-coordinate,Planning Authority,Planning Application Reference,Appeal Reference,Secretary of State Reference,Type of Secretary of State Intervention,Judicial Review,Offshore Wind Round,Planning Application Submitted,Planning Application Withdrawn,Planning Permission Refused,Appeal Lodged,Appeal Withdrawn,Appeal Refused,Appeal Granted,Planning Permission Granted,Secretary of State - Intervened,Secretary of State - Refusal,Secretary of State - Granted,Planning Permission Expired,Under Construction,Operational,Heat Network Ref,,lat,long,status,mw
,9608,15/09/2021,Newton Energi Limited,Winterton Road - Battery Energy Storage,Battery,Stand-alone Storage,,95.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"N/O Gala Bingo, Winterton Road, Scunthorpe",North Lincolnshire,Yorkshire and Humber,England,DN15 0DH,490022,412038,North Lincolnshire Council,PA/2021/1291,,,,,,12/08/2021,,,,,,,,,,,,,,,,53.597192,-0.64123,planning,95
,9626,16/09/2021,Richborough Energy Park Limited,Richborough Energy Park - Phase 2,Battery,Stand-alone Storage,,71.60,No,,,,,,,,Planning Permission Granted,Awaiting Construction,Richborough Energy Park,Kent,South East,England,CT13 9NL,633075,162290,Thanet District Council,F/TH/21/0305,,,,,,05/03/2021,,,,,,,30/04/2021,,,,,,,,,51.311959,1.343,planning,71
,9653,20/09/2021,Private Developer,Bredbury Substation - Battery Storage Facility,Battery,Stand-alone Storage,,49.90,No,,,,,,,,Planning Application Submitted,Application Submitted,"Bredbury Substation, Stockport Road West, Bredbury, Stockport",Cheshire,North West,England,SK6 2BP,391199,390789,Stockport Metropolitan Borough Council,DC/082085,,,,,,10/09/2021,,,,,,,,,,,,,,,,53.413834,-2.133873,planning,49
,9691,25/10/2021,Third Energy,Third Energy UK Gas Limited - Battery Energy Storage,Battery,Stand-alone Storage,,100.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Third Energy Uk Gas Limited, Malton Road, West Knapton, Malton",North Yorkshire,Yorkshire and Humber,England,YO17 8JF,488746,477025,Ryedale District Council,21/01220/FUL,,,,,,21/08/2021,,,,,,,14/10/2021,,,,,,,,,54.181338,-0.641704,planning,100
,9756,04/10/2021,Newcastle International Airport,Newcastle International Airport Phase 2 - Battery Storage,Battery,Co-located with RE,9755,13.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Adj Newcastle International Airport, S/O The Eastern End Of The Runway &  W/O Dinnington Road, Newcastle Upon Tyne",Tyne And Wear,North East,England,NE13 8BZ ,419357,571493,Newcastle upon Tyne City Council,2021/1818/01/DET ,,,,,,24/09/2021,,,,,,,,,,,,,,,,55.03758,-1.698658,planning,13
,9763,07/10/2021,Riverside Estates (NW) Limited,Cholmondeley Road - Battery Storage,Battery,Stand-alone Storage,,100.00,No,,,,,,,,Planning Application Submitted,Application Submitted,The South East Of Junction Between Weaver View And Cholmondeley Road Runcorn,Cheshire,North West,England,WA7 4XU,352465,379877,Halton Borough Council,21/00565/FUL,,,,,,29/09/2021,,,,,,,,,,,,,,,,53.313681,-2.714938,planning,100
,9774,07/10/2021,Pivot Power,Slough Road - Battery Storage,Battery,Stand-alone Storage,,57.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Northern Part Of Former Woodlands Park Landfill Site, S/o Slough Road, Iver Heath, Iver",Buckinghamshire,South East,England,SL0 0EA,503617,183197,South Bucks District Council,PL/21/3644/FA,,,,,,29/09/2021,,,,,,,,,,,,,,,,51.538174,-0.507385,planning,57
,9848,26/10/2021,Centrica Plc,"Scawby Brook, Brigg - Battery Storage",Battery,Stand-alone Storage,,99.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Power Station Access Roads To Power Station, Scawby Brook Brigg",North Lincolnshire,Yorkshire and Humber,England,DN20 9LT,499120,405967,North Lincolnshire Council,PA/2021/1288,,,,,,15/07/2021,,,,,,,09/09/2021,,,,,,,,,53.541003,-0.505732,planning,99
,9869,01/11/2021,Intelligent Land Investments Group Plc ,"Braidfield Road, Hardgate - Battery Storage Facility",Battery,Stand-alone Storage,,50.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Braidfield Road, Hardgate, Clydebank  ",Strathclyde,Scotland,Scotland,G81 5NG,249875,672166,West Dunbartonshire Council,PAN21/003�,,,,,,15/10/2021,,,,,,,,,,,,,,,,55.919081,-4.40384,planning,50
,9910,11/11/2021,Green Frog Power 214 Limited,"Ipswich Road, Cardiff - Battery Storage ",Battery,Stand-alone Storage,,50.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"First Choice Accident Repair, Ipswich Road, Penylan, Cardiff",South Glamorgan,Wales,Wales,CF23 9AQ,320581,178383,City of Cardiff Council,21/02369/MNR,,,,,,05/10/2021,,,,,,,,,,,,,,,,51.498785,-3.145501,planning,50
,9957,18/11/2021,ScottishPower Renewables (UK) Limited,Douglas West Wind Farm (extension),Battery,Co-located with RE,6826,20.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Douglas West and Dalquhandy, F, Lesmahagow, Site West of Junction 11 of M7, Lanark,",Strathclyde,Scotland,Scotland,ML11 0NN,280968,634257,Scottish Government (S36),ECU00001836,,,,,,12/04/2019,,,,,,,18/11/2021,,,,,,,,,55.587358,-3.890104,planning,20
,9969,19/11/2021,Green Frog Power 214 Limited,Pound Farm Lane - Battery Storage,Battery,Stand-alone Storage,,30.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Pound Farm Lane, Tonteg, Pontypridd",Mid Glamorgan,Wales,Wales,CF38 1SU,309800,186735,Rhondda Cynon Taf County Borough Council,21/1492/10,,,,,,08/11/2021,,,,,,,,,,,,,,,,51.572242,-3.302914,planning,30
,9970,19/11/2021,Vox Energy Limited,"Barlow Road, Barlow - Battery Storage",Battery,Stand-alone Storage,,50.00,No,,,,,,,,Planning Application Submitted,Application Submitted,Home Farm Barlow Road Barlow ,North Yorkshire,Yorkshire and Humber,England,YO8 8FX ,462213,431171,Selby District Council,2021/1154/FUL ,,,,,,08/11/2021,,,,,,,,,,,,,,,,53.773171,-1.057521,planning,50
,9992,23/11/2021,Green Frog Ventures Limited,Northington Lane - Battery Storage Facility,Battery,Stand-alone Storage,,35.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Northington Lane, Awre",Gloucestershire,South West,England,GL14 1EL,370092,208722,Forest of Dean District Council,P1817/21/FUL,,,,,,11/11/2021,,,,,,,,,,,,,,,,51.776361,-2.434889,planning,35
,9998,24/11/2021,Clearstone Energy Limited,Sundon Sub Station Battery Storage Facility,Battery,Stand-alone Storage,,50.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Sundon Sub-Station, Chalton, Luton",Bedfordshire,Eastern,England,LU4 9UQ,502897,226915,Central Bedfordshire Council,CB/21/02107/FULL,,,,,,11/05/2021,,,,,,,10/11/2021,,,,,,,,,51.931246,-0.504851,planning,50
,10012,29/11/2021,Flexion Energy UK Storage Limited,"Mount Road, Castle Gresley - Battery Storage Facility",Battery,Stand-alone Storage,,20.00,No,,,,,,,,Planning Application Submitted,Application Submitted,Mount Road Castle Gresley,South Derbyshire,East Midlands,England,DE11 9ES,427582,317912,South Derbyshire District Council,DMPA/2021/1698,,,,,,04/11/2021,,,,,,,,,,,,,,,,52.758117,-1.592736,planning,20
,10013,29/11/2021,C&S Energy Limited,Cellarhead - Battery Site,Battery,Stand-alone Storage,,349.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Adj Cellarhead Substation, Rownall Road, Wetley Rocks, Stoke on Trent",Staffordshire,West Midlands,England,ST9 0BT,394902,349541,Staffordshire Moorlands District Council,SMD/2021/0695,,,,,,03/11/2021,,,,,,,,,,,,,,,,53.043113,-2.077489,planning,349
,10022,29/11/2021,SSE Enterprise Contracting,Kirkhaw Lane - Battery Storage Energy,Battery,Stand-alone Storage,,150.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Ferrybridge Power Station, Kirkhaw Lane, Knottingley",West Yorkshire,Yorkshire and Humber,England,WF11 8RB ,447872,425208,Wakefield Metropolitan District Council,21/02758/CPL,,,,,,11/11/2021,,,,,,,20/12/2021,,,,,,,,,53.721092,-1.276017,planning,150
,10047,02/12/2021,Energi Generation 12 Limited,"Caton Road, Lancaster -  Battery Storage Facility",Battery,Stand-alone Storage,,25.00,No,,,,,,,,Planning Application Submitted,Application Submitted,The North East Of Kidds Transport Limited Caton Road Lancaster ,Lancashire ,North West,England,LA1 3PE ,348600,463880,Lancaster City Council,21/01351/FUL,,,,,,19/11/2021,,,,,,,,,,,,,,,,54.068278,-2.786902,planning,25
,10076,07/12/2021,Arlington Energy Limited Avery Energy,Park Road Battery Storage,Battery,Stand-alone Storage,,10.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Park Road, Bacup",Lancashire,North West,England,OL13 0BW,386685,422131,Rossendale Borough Council,2021/0456,,,,,,29/07/2021,,,,,,,19/11/2021,,,,,,,,,53.695448,-2.203131,planning,10
,10163,24/12/2021,Fleet BESS Limited & SSE Energy Solutions Limited,"Penn Croft Farm, Crondall - Battery Energy Storage Facility",Battery,Stand-alone Storage,,100.00,No,,,,,,,,Planning Application Submitted,Application Submitted, Penn Croft Farm Penn Croft Crondall Farnham ,Surrey,South East,England,GU10 5PX ,477520,149250,Hart District Council,21/02937/FUL,,,,,,16/12/2021,,,,,,,,,,,,,,,,51.237175,-0.890978,planning,100
,10173,28/12/2021,Intergen Limited,Spalding Energy Park - Battery Storage,Battery,Stand-alone Storage,,550.00,No,,,,,,,,Planning Application Submitted,Application Submitted,Spalding Power Station West Marsh Road Spalding,Lincolnshire,East Midlands,England,PE11 2BB,525801,324553,South Holland District Council,H16-1327-21,,,,,,21/12/2021,,,,,,,,,,,,,,,,52.803869,-0.135314,planning,550
,10186,30/12/2021,Elgin Energy ES Co Limited,"The Transmitting Station, Williton - Battery Storage",Battery,Co-located with RE,10105,20.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"N/O the Transmitting Station, Washford, Williton",Somerset,South West,England,TA23 0JD,305879,142591,West Somerset District Council,3/39/21/028,,,,,,23/12/2021,,,,,,,,,,,,,,,,51.174783,-3.347768,planning,20
,7081,17/03/2022,RNA Energy,Sundridge Hill,Battery,Stand-alone Storage,,49.50,,,,,,,,,Under Construction,Under Construction,"Land To South Of A228, Sundridge Hill, Cuxton, Rochester,",Kent,South East,England,ME2 1LB,571652,167049,Medway Council,MC/17/3770,,,,,,14/11/2017,,,,,,,29/12/2017,,,,,01/02/2022,,,,51.376545,0.464968,construction,49
,10225,29/12/2021,Whirlwind Energy Storage Limited,Upper Geiselittle -  Energy Storage Facility,Battery,Stand-alone Storage,,49.90,No,,,,,,,,Planning Application Submitted,Application Submitted,E/O The A9 N/O  Upper Geiselittle Thurso ,Highland,Scotland,Scotland,KW14 8YH,312487,965579,Highlands Council,21/05957/PAN,,,,,,21/12/2021,,,,,,,,,,,,,,,,58.5694,-3.506234,planning,49
,10226,24/12/2021,Statkraft UK Limited,"Hillcrest Cottage, Shebster - Battery Energy Storage System",Battery,Stand-alone Storage,,19.90,No,,,,,,,,Planning Application Submitted,Application Submitted,"475M NW/O Hillcrest Cottage, Shebster ",Highland,Scotland,Scotland,KW14 7RA,302340,965086,Highlands Council,21/05467/FUL,,,,,,20/12/2021,,,,,,,,,,,,,,,,58.562812,-3.680387,planning,19
,10239,10/12/2021,Intelligent Land Investments (ILI),Fordtown Energy Storage (Resubmission),Battery,Stand-alone Storage,,19.90,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Fordtown, Kintore, Inverurie, Grampian",Aberdeenshire,Scotland,Scotland,AB51 0XJ,377990,814576,Aberdeenshire Council,APP/2020/1673,,,,,,04/09/2020,,,,,,,24/02/2021,,,,,,,,,57.221396,-2.366114,planning,19
,10246,22/12/2021,Scottishpower Renewables,Hollandmey Renewable Energy Development,Battery,Co-located with RE,8061,15.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Land At Hollandmey Farm And Ph, Phillips Mains, Mey, Thurso, ",Highland,Scotland,Scotland,KW14 8XH,329442,970342,Scottish Government (S36),ECU00003353,,,,,,19/11/2021,,,,,,,,,,,,,,,,58.615252,-3.216312,planning,15
,10273,28/06/2021,JBM Solar Projects Limited,Doverdale - Solar Farm & Battery Storage,Battery,Co-located with RE,9233,49.90,No,,,,,,,,Planning Application Submitted,Application Submitted,"Northwest of Doverdale, Southall Lane, Doverdale, Worcester",Worcestershire,West Midlands,England,WR9 0QB,386074,266071,Wychavon District Council,21/01363/FUL,,,,,,22/06/2021,,,,,,,,,,,,,,,,52.292591,-2.205603,planning,49
,7143,21/02/2022,New Forest Energy (formerly Somerley Estate),Land Adj Harmer Warren Quarry,Battery,Stand-alone Storage,,10.00,,,,,,,,,Planning Permission Granted,Awaiting Construction,"Land Adj Harmer Warren Quarry, Plumley, Harbridge Drove, Ellingham, Ringwood",Hampshire,South East,England,BH24 3PZ,413310,109700,New Forest District Council,17/11630,,,,,,30/11/2017,,,,,,,13/02/2018,,,,,,,,,50.886637,-1.812153,planning,10
,10295,22/12/2021,RWE Generation UK Plc,Cheshire Power Station - Battery Storage Facility,Battery,Stand-alone Storage,,45.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Cheshire Power Station North Road, Ellesmere Port ",Cheshire,North West,England,CH65 1AG,339335,378235,Cheshire West and Chester Council,21/04501/FUL,,,,,,04/11/2021,,,,,,,,,,,,,,,,53.29758,-2.911674,planning,45
,10302,23/12/2021,Lawford Power Limited,"Ardleigh Road, Little Bromley - Battery Energy Storage",Battery,Stand-alone Storage,,50.00,No,,,,,,,,Planning Application Submitted,Application Submitted,Adj Lawford Grid Substation Ardleigh Road Little Bromley ,Essex,Eastern,England,CO11 2QB ,607553,228539,Tendring District Council,21/02070/FUL ,,,,,,15/12/2021,,,,,,,,,,,,,,,,51.916682,1.016563,planning,50
,10309,17/12/2021,Intergen Limited,Gateway Energy Centre - Battery Energy Storage,Battery,Stand-alone Storage,,450.00,No,,,,,,,,Planning Application Submitted,Application Submitted,East 2 Baltic Avenue Stanford Le Hope  ,Essex,Eastern,England,SS17 9FF,573240,181970,Thurrock District Council,21/01971/FUL,,,,,,17/11/2021,,,,,,,,,,,,,,,,51.510099,0.495058,planning,450
,8455,12/01/2022,Vox Burns Limited,Trondheim Way Battery energy storage,Battery,Stand-alone Storage,,80.00,No,,,,,,,,Under Construction,Under Construction,Land At Trondheim Way Stallingborough,North East Lincolnshire,Yorkshire and Humber,England,DN37 8FD,520507,413759,North East Lincolnshire Council,DM/0120/21/FUL,,,,,,17/02/2021,,,,,,,14/05/2021,,,,,01/09/2021,,,,53.606539,-0.180157,construction,80
,10429,19/01/2022,Volta Energy Group,Netherlands Way - Battery Energy Facility,Battery,Stand-alone Storage,,80.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Netherlands Way, Immingham, Grimsby",North East Lincolnshire,Yorkshire and Humber,England,DN41 8DF,520633,414150,North East Lincolnshire Council,DM/0762/21/FUL,,,,,,10/08/2021,,,,,,,06/01/2022,,,,,,,,,53.610022,-0.178103,planning,80
,10390,16/12/2021,FPC Electric Land Limited,Stoke Lane - Battery Energy Storage,Battery,Stand-alone Storage,,130.00,No,,,,,,,,Planning Application Submitted,Application Submitted,N/O Stoke Lane Dunston ,Norfolk,Eastern,England,NR14 8QD,622270,301506,South Norfolk Council,2021/2645,,,,,,02/12/2021,,,,,,,,,,,,,,,,52.565947,1.278153,planning,130
,10394,16/12/2021,Elgin Energy EsCo,Speyslaw Farm - Battery Storage,Battery,Stand-alone Storage,,19.90,No,,,,,,,,Planning Application Submitted,Application Submitted,Speyslaw Farm,Grampian,Scotland,Scotland,IV30 8LX,328841,865529,Moray Council,21/01805/APP ,,,,,,10/12/2021,,,,,,,,,,,,,,,,57.673978,-3.194697,planning,19
,8987,24/01/2022,RNA Energy limited,Rush Green Motors - Battery storage,Battery,Stand-alone Storage,,49.90,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Rush Green Motors, London Road, Langley, Hitchin",Hertfordshire,Eastern,England,SG4 7PQ,521101,223705,North Hertfordshire District Council,21/01860/FP,,,,,,15/06/2021,,,,,,,06/10/2021,,,,,,,,,51.89874,-0.24134,planning,49
,9695,24/03/2022,RNA Energy Limited,St Ippolyts - Solar Farm & Battery Storage,Battery,Co-located with RE,9694,12.50,No,,,,,,,,Planning Application Submitted,Application Submitted,"Opp Wymondley Grid Station & To The S/O Sperberry Hill, St Ippolyts, Hitchin",Hertfordshire,Eastern,England,SG4 7JR,520628,226385,North Hertfordshire District Council,22/00709/FP,,,,,,13/03/2022,,,,,,,,,,,,,,,,51.922927,-0.247274,planning,12
,9427,08/03/2022,Welbar Energy Storage Limited,Dunton Hall - Battery Energy Storage System,Battery,Stand-alone Storage,,349.90,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"East & Se/O Dunton Hall, Kingsbury Road, Curdworth, Sutton Coldfield",West Midlands,West Midlands,England,B76 0BL,419407,293150,North Warwickshire Borough Council,PAP/2021/0473,,,,,,05/08/2021,,,,,,,04/03/2022,,,,,,,,,52.53587,-1.715317,planning,349
,10431,18/03/2021,Anesco,Brown Edge - Battery Storage,Battery,,,49.53,No,,,,,,,,Planning Application Submitted,Application Submitted,"Bemersley Road, Brown Edge, ",Staffordshire,West Midlands,England,ST6,389389,353172,Staffordshire Moorlands District Council,SMD/2022/0076,,,,,,04/03/2022,,,,,,,,,,,,,,,,53.07567,-2.159837,planning,49
,10690,01/03/2022,Pelagic Energy,"Broadgate, Chadderton - Battery Storage Containers",Battery,Stand-alone Storage,,20.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"The National Grid Station, Broadgate, Chadderton, Oldham",Lancashire,North West,England,OL9 9XB,389108,403957,Oldham Metropolitan Borough Council,FUL/348501/22,,,,,,14/02/2022,,,,,,,,,,,,,,,,53.532153,-2.165793,planning,20
,9997,08/03/2022,Coronation Power Limited,Pleasance Road - Battery Energy Facility,Battery,Stand-alone Storage,,49.90,No,,,,,,,,Planning Application Submitted,Application Submitted, 130 Metres South East Of Coupar Angus Substation Pleasance Road Coupar ,Tayside,Scotland,Scotland,PH13 9LZ,321803,739631,Perth and Kinross Council,22/00195/FLM,,,,,,25/02/2022,,,,,,,,,,,,,,,,56.542146,-3.273271,planning,49
,7217,08/03/2022,Coronation Power,Pleasance Road,Battery,Stand-alone Storage,,45.00,,,,,,,,,Planning Permission Granted,Awaiting Construction,"Land 130M S/E of, Pleasance Road, Coupar Angus Substation, Blairgowrie, Tayside",Perth and Kinross,Scotland,Scotland,PH13 9JB,321821,739152,Perth and Kinross Council,19/00513/FLM,,,,,,29/03/2019,,,,,,,24/09/2019,,,,23/09/2022,,,,,56.537847,-3.272834,planning,45
,7315,26/01/2022,Harmony Energy Storage,"Jamesfield Organic Centre, Phase 2",Battery,Stand-alone Storage,,19.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Land 140 Metres North East Of, Jamesfield Organic Centre, Newburgh, Cupar, ",Perth and Kinross,Scotland,Scotland,KY14 6EW,320261,717467,Perth and Kinross Council,18/02336/FLL,,,,,,09/01/2019,,,,,,,07/03/2019,,,,30/09/2022,,,,,56.342816,-3.291569,planning,19
,9098,11/02/2022,Green Cat Renewables Developments,Binn Eco Park Wind Farm Energy Storage Facility,Battery,Stand-alone Storage,,10.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,Binn Eco Park Wind Farm Glenfarg,Perth and Kinross,Scotland,Scotland,PH2 9PX,317295,713403,Perth and Kinross Council,21/00834/FLL,,,,,,18/05/2021,,,,,,,12/07/2021,,,,,,,,,56.305805,-3.338259,planning,10
,10456,26/01/2022,Harmony Energy Storage,"Jamesfield Organic Centre, Phase 1",Battery,Stand-alone Storage,,30.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Land 140 Metres North East Of, Jamesfield Organic Centre, Newburgh, Cupar,",Perth and Kinross,Scotland,Scotland,KY14 6EW,320261,717467,Perth and Kinross Council,17/00951/FLL,,,,,,21/07/2017,,,,,,,18/09/2017,,,,,,,,,56.342816,-3.291569,planning,30
,10432,21/01/2022,Green Frog Power 214 Limited,Plymouth Stor Generation - Battery storage,Battery,Stand-alone Storage,,20.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Plymouth Stor Generation, Faraday Road, Plymouth",Devon,South West,England,PL4 0ST,249857,54123,Plymouth City Council,21/00757/FUL,,,,,,23/04/2021,,,,,,,,,,,,,,,,50.367803,-4.112536,planning,20
,10081,11/02/2022,Sembcorp Utilities UK Limited,"Greystones Road, Grangetown - Battery Energy Storage System",Battery,Stand-alone Storage,,360.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,Wilton Internationaln Off A1053 Greystones Roadn Grangetown,Cleveland,North East,England,TS6 8JH,456370,520069,Redcar and Cleveland Borough Council,R/2021/0888/CL,,,,,,29/10/2021,,,,,,,17/12/2021,,,,,,,,,54.572705,-1.129556,planning,360
,7684,16/02/2022,Infinite Energy Renewables,Energy Centre Royal Mint,Battery,Co-located with fossil fuel plant,,20.00,,,,,,,,,Planning Permission Granted,Awaiting Construction,"Royal Mint, Llantrisant, Pontyclun, Mid Glamorgan",Rhondda Cynon Taff,Wales,Wales,CF72 8YT,303676,184935,Rhondda Cynon Taff County Borough Council,19/1007/10,,,,,,23/09/2019,,,,,,,09/12/2019,,,,09/12/2024,,,,,51.555048,-3.390758,planning,20
,9584,24/02/2022,Arlington Energy Limited,"Astra Centre, Royal Barn Road - Energy Storage",Battery,Stand-alone Storage,,40.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"R/o Astra Centre, Royal Barn Road, Rochdale",Lancashire,North West,England,OL11 3DT,388254,411131,Rochdale Borough Council,21/01098/FUL,,,,,,02/09/2021,,,,,,,10/02/2022,,,,,,,,,53.596617,-2.178949,planning,40
,7632,12/01/2022,Arlington Energy,Gipsy Lane,Battery,Stand-alone Storage,,20.00,No,,,,,,,,Under Construction,Under Construction,"Land Rear Of The Royal Toby Ho, Manchester Road, Rochdale",Greater Manchester,North West,England,OL11 3HF,388277,411246,Rochdale Metropolitan Borough Council,19/01147/FUL,,,,,,05/11/2019,,,,,,,20/03/2020,,,,20/03/2023,01/07/2021,,,,53.597651,-2.178606,construction,20
,7174,21/02/2022,Scottish Power Renewables (formerly Arcus Consultancy Services),Whitelee Wind Farm Battery Storage Extension,Battery,Co-located with RE,3489,50.00,,,,,,,,,Operational,Operational,"Eaglesham Moor, Whitelee Forest,  Fenwick Moor, East Kilbride, South of Glasgow",Renfrewshire,Scotland,Scotland,G76 0PW,263618,646810,Scottish Government (S36),ECU00000729,,,,,,30/01/2019,,,,,,,10/06/2019,,,,,01/10/2020,01/10/2021,,,55.695517,-4.171399,operation,50
,8342,21/02/2022,Scottish Power Renewables,"Whitelees Hydrogen Production Facility, Solar Farm & Battery Storage",Battery,Co-located with RE,8341,50.00,No,,,,,,,,Planning Application Submitted,Application Submitted,Eaglesham,Strathclyde,Scotland,Scotland,G76 0QQ,252887,649022,Scottish Government (S36),ECU00002198,,,,,,17/04/2021,,,,,,,,,,,,,,,,55.712239,-4.343163,planning,50
,9723,27/01/2022,Zenobe Energy Limited,Blackhillock Electricity Substation - Battery Energy Storage System,Battery,Stand-alone Storage,,300.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"400m SE/O Blackhillock Electricity Substation, Keith",Moray,Scotland,Scotland,AB55 5NY,343341,847976,Scottish Government (S36),ECU00003404,,,,,,23/12/2021,,,,,,,,,,,,,,,,57.518394,-2.947527,planning,300
,10237,24/01/2022,Fred Olsen Renewables Ltd,Lethen Wind Farm  Wind Turbines and Energy Storage,Battery,Co-located with RE,8489,10.00,No,,,,,,,,Planning Application Submitted,Application Submitted,Land 4700M NW Of Gamekeepers Cottage Nairn,Highland,Scotland,Scotland,IV12,293179,835745,Scottish Government (S36),ECU00002216,,,,,,21/01/2022,,,,,,,,,,,,,,,,57.399518,-3.779239,planning,10
,10535,03/02/2022,Amp Energy,Hunterston Grid Services Complex - Energy Storage Facility,Battery,Stand-alone Storage,,400.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Campbelton Farm, Campbelton Road, West Kilbride",Ayrshire,Scotland,Scotland,KA23 9QF,219311,650973,Scottish Government (S36),ECU00003319,,,,,,11/08/2021,,,,,,,05/01/2022,,,,,,,,,55.718396,-4.878195,planning,400
,10536,03/02/2022,Amp Energy,Kincardine Grid Services Complex - Energy Storage Facility,Battery,Stand-alone Storage,,400.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"N/O Kincardine Substation, Kincardine, Alloa",Clackmannanshire,Scotland,Scotland,FK10 4BJ,292841,688019,Scottish Government (S36),ECU00003326,,,,,,19/08/2021,,,,,,,05/01/2022,,,,,,,,,56.072948,-3.723051,planning,400
,10540,03/02/2022,ScottishPower Renewables,Carrick Windfarm,Battery,Co-located with RE,7874,20.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Land within Carrick Forest, Kilmarnock",South Ayrshire,Scotland,Scotland,KA19,237500,597000,Scottish Government (S36),ECU00003392,,,,,,06/12/2021,,,,,,,,,,,,,,,,55.240355,-4.557376,planning,20
,10994,12/04/2022,Green Energy International, Frodo Solar and Battery Energy Development,Battery,Co-located with RE,10993,50.00,No,,,,,,,Ground,Planning Application Submitted,Application Submitted,"Frodo Solar Farm, Crimond, Fraserburgh",Aberdeenshire,Scotland,Scotland,AB43 8QH,405170,856805,Scottish Government (S36),ECU00003345,,,,,,16/03/2022,,,,,,,,,,,,,,,,57.601229,-1.915156,planning,50
,10996,12/04/2022,RWE UK,Clachaig Glen,Battery,Co-located with RE,8000,30.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Kintyre Peninsula, approximately 20km north of Campbeltown and 1.8km north east of Muasdale",Argyll and Bute,Scotland,Scotland,,171789,642110,Scottish Government (S36),ECU00002103,,,,,,17/03/2022,,,,,,,,,,,,,,,,55.618883,-5.625867,planning,30
,10997,12/04/2022,ESB,Chleansaid Onshore Wind Farm,Battery,Co-located with RE,7711,20.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Dalnessie Estate, approximately 13 km northeast of Lairg",Highland,Scotland,Scotland,,262000,917000,Scottish Government (S36),ECU00002031,,,,,,30/03/2022,,,,,,,,,,,,,,,,58.120369,-4.344434,planning,20
,7168,11/03/2022,Public Power Solutions  (PPS) / West Sussex County Council,"Halewick Lane, Sompting - Battery-based Energy Storage Facility",Battery,Stand-alone Storage,,49.99,,,,,,,,,Planning Permission Granted,Awaiting Construction,"Land at (former) Waste Managem, Halewick Lane, Sompting, Lancing, ",Hampshire,South East,England,BN15 0ND,517555,106564,South Downs National Park Authority,SDNP/18/06402/FUL,,,,,,02/01/2019,,,,,,,03/04/2019,,,,,,,,,50.846664,-0.33157,planning,49
,7085,10/01/2022,FPC Industry & Enterprise,Severn Road,Battery,Stand-alone Storage,,32.00,No,,,,,,,,Under Construction,Under Construction,"Land At, Severn Road, Hallen, Bristol",Gloucestershire,South West,England,BS10 7RZ,354274,180141,South Gloucestershire Council,PT17/4664/F,,,,,,05/10/2017,,,,,,,22/12/2017,,,,,01/08/2021,,,,51.518327,-2.660396,construction,32
